obesity_class,Methanobrevibacter,Methanosphaera,Acidobacteriaceae_unclassified,Actinomyces,Varibaculum,Rothia,Bifidobacterium,Gardnerella,Adlercreutzia,Atopobium,Collinsella,Coriobacteriaceae_noname,Eggerthella,Gordonibacter,Olsenella,Slackia,Bacteroides,Bacteroidales_noname,Barnesiella,Coprobacter,Odoribacter,Parabacteroides,Porphyromonas,Alloprevotella,Paraprevotella,Prevotella,Alistipes,Granulicatella,Enterococcus,Lactobacillus,Leuconostoc,Weissella,Lactococcus,Streptococcus,Clostridium,Anaerococcus,Parvimonas,Peptoniphilus,Clostridiales_noname,Flavonifractor,Pseudoflavonifractor,Eubacterium,Anaerostipes,Blautia,Butyrivibrio,Coprococcus,Dorea,Lachnospiraceae_noname,Roseburia,Oscillibacter,Peptostreptococcaceae_noname,Peptostreptococcus,Anaerotruncus,Faecalibacterium,Ruminococcaceae_noname,Ruminococcus,Subdoligranulum,Catenibacterium,Coprobacillus,Erysipelotrichaceae_noname,Holdemania,Solobacterium,Turicibacter,Acidaminococcaceae_unclassified,Acidaminococcus,Phascolarctobacterium,Dialister,Megasphaera,Mitsuokella,Veillonella,Fusobacterium,Leptotrichiaceae_unclassified,Burkholderiales_noname,Oxalobacter,Parasutterella,Sutterella,Sutterellaceae_unclassified,Neisseria,Bilophila,Desulfovibrio,Campylobacter,Helicobacter,Citrobacter,Enterobacter,Escherichia,Klebsiella,Providencia,Aggregatibacter,Haemophilus,Brachyspira,Treponema,Akkermansia,Entamoeba,Archaeoglobaceae_unclassified,Methanocaldococcaceae_unclassified,Granulicella,Tropheryma,Brevibacterium,Corynebacterium,Dermatophilaceae_unclassified,Propionibacteriaceae_unclassified,Propionibacterium,Alloscardovia,Parascardovia,Scardovia,Enterorhabdus,Desulfurobacteriaceae_unclassified,Marinilabiliaceae_unclassified,Butyricimonas,Dysgonomonas,Capnocytophaga,Cellulophaga,Riemerella,Pedobacter,Sphingobacterium,Candidatus_Saccharibacteria_noname,Candidatus_Saccharibacteria_noname_unclassified,Chlamydophila,Chlorobium,Mucispirillum,Deinococcus,Thermus,Alicyclobacillus,Gemella,Staphylococcus,Abiotrophia,Pediococcus,Butyricicoccus,Clostridiaceae_noname,Clostridiales_Family_XIII_Incertae_Sedis_unclassified,Clostridiales_Family_XI_Incertae_Sedis_noname,Finegoldia,Anaerofustis,Lachnoanaerobaculum,Marvinbryantia,Oribacterium,Stomatobaculum,Halobacteroidaceae_unclassified,Allobaculum,Bulleidia,Eggerthia,Anaeroglobus,Megamonas,Selenomonas,Asticcacaulis,Caulobacter,Bartonella,Bordetella,Burkholderia,Cupriavidus,Lautropia,Comamonas,Candidatus_Zinderia,Gallionellaceae_unclassified,Chromobacterium,Arcobacter,Succinatimonas,Pseudoalteromonadaceae_unclassified,Spiribacter,Enterobacteriaceae_noname,Hafnia,Pantoea,Proteus,Raoultella,Shigella,Yersinia,Hahellaceae_unclassified,Halomonas,Actinobacillus,Pasteurella,Acinetobacter,Pseudomonas,Sinobacteraceae_unclassified,Sphaerochaeta,Pyramidobacter,Synergistes,Candidatus_Phytoplasma,Spiroplasma,Aspergillaceae_unclassified,Penicillium,Naumovozyma,Saccharomyces,Saccharomycetaceae_unclassified,Schizosaccharomyces,Giardia
1,0,0,0,0,0,0,0.84271,0,0.04528,0,0.43618,0,0.00156,0.01491,0,0,25.26335,0.19993,1.651,0.06619,1.1647,6.4293,0,0,0,0,6.14877,0,0,0,0,0,0,0.00359,0.06623,0,0,0,0.00206,0.00993,0.03811,22.44123,0.00608,1.37479,0.01841,0.23553,0.81062,0.46641,4.53782,0.48739,0,0,0.06435,6.14637,0.01105,1.61583,12.77801,0,0,0.28034,0.05772,0,0,0.00392,0,0,0.53057,0,0.01769,0,0,0,0.01764,0,0.01444,1.74371,0,0,0.51456,0.0887,0,0,0,0,0.00758,0,0,0,0,0,0,0.16482,0,0,0,0.00402,0,0,0,0,0,0,0,0,0.00576,0,0,0,0.0028,0,0,0,0,0,0,0,0,0,0,0,0.01312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12303,0,0,0,0,0.00437,0.02404,0,0,0.00348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.03926,0,0,0,0.07544,0,0,0,0,0,24.39204,0,0.7421,0.00401,0.32099,0.00847,0,0,18.99598,0,0.19177,0,0,0,0,0,0.00789,0,0.02814,0,0,0,0,0.02688,0.03623,7.20273,0.08392,1.10636,0.02041,0.3039,0.53208,0.09711,1.70912,0.56113,0,0,0,2.12475,0.00126,2.31838,1.07973,0,0,0.59081,0.02655,0,0,0.00879,0,0,0,0,0,0.0371,0,0,0,0,0,0,0.05784,0,0.00681,0,0,0,0,0,34.2174,2.74051,0,0,0,0.12683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582,0,0,0,0,0,0,0,0,0,0.17023,0,0,0,0.00123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.06402,0,0,0,0.05804,0,0,0,0.00066,0,51.30652,0.06175,0.19017,0.08174,1.04696,3.47482,0,0,1.92275,7.37883,4.1025,0,0,0,0,0,0,0.10836,0.00396,0,0,0,0,0,0.00047,6.29149,0.03564,0.69734,0.00904,0.38854,0.38326,0.29305,3.31572,0.11078,0.01639,0,0.07065,4.10481,0.00251,0.7086,4.18344,0,0,0.82021,0.03434,0,0,0,0,0,6.93058,0,0.05024,0.04214,0,0,0.02094,0,0.01231,0.71322,0,0,0.49477,0.40042,0,0,0,0,0.00538,0,0,0,0.05568,0,0,0.00076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.27911,0,0,0,0.10066,0,0.00201,0,0.00092,0,16.77878,1.13673,3.52662,0.37131,1.57657,3.42568,0,0,1.93691,0,10.65399,0,0.21368,0,0,0,0.02822,0.00555,0.63372,0,0,0,0,0.0236,0.05229,17.0913,0.17881,0.79923,19.92196,0.20665,0.57603,1.05069,1.62437,0.49558,0,0,0.07476,1.40205,0.01656,0.71141,4.53486,0,0,0.0265,0.06535,0,0,0.01936,0,0,0,0,0.0106,0,0,0,0.00428,0,0.05853,1.37071,0,0,0.7427,0.35976,0,0,0,0,5.71045,2.00309,0,0,0,0,0,0.11772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072,0,0,0.01187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02162,0,0,0,0,0,0,0,0,0,0,0,0,0.04614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.70126,0.03781,0,0,0,0.00093,0.05125,0,0,0,0.0487,0,0,0,0.02994,0,0.67938,0,0.04548,0.00146,0.21501,0.46998,0,0.01673,0.89463,28.99466,0.11182,0,0,0.00206,0,0,0.00345,0.10566,9.78741,0,0,0,0,0,0,4.67654,0.00709,0.63902,12.15413,1.22193,1.76965,0.0496,0.17015,0.11546,0.29085,0,0.47695,6.95593,0.00058,0.19437,20.47482,0.99732,0,0.67623,0,0,0,0,0,0.18158,0.008,2.85837,2.66072,0.01628,0,0,0.00455,0,0.00414,0.00303,0.12482,0,0.01204,0.02338,0,0,0,0,0,0,0,0,0.26053,0.24169,0,0.37773,0,0.00924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00873,0,0,0,0,0,0,0,0,0,0.01002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01094,0.10856,0,0,0,0,0,0,0,0,0.00742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7733,0,0,0,0,0,0.48286,0,0.01671,0,0.1627,0,0,0,0,0,20.20492,1.10079,0.84115,0.08303,1.8949,4.02847,0,0,0,0,14.45746,0,0,0.03819,0,0,0,0.00086,0,0,0,0,0,0,0,5.85533,0.01882,0.33074,0.05496,1.06691,0.55555,0.30743,1.08968,0.13008,0.02606,0,0.11692,1.00657,0.00279,2.16981,16.91278,0,0,0.36689,0.01159,0,0,0,0.00349,0,9.29759,1.01762,0.05325,0.03166,0,0,0.02857,0.19893,0.08286,0.91315,0,0,0.30552,0.34194,0,0,0,0,12.56015,0,0,0,0,0,0,1.02799,0,0,0,0.00908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00987,0,0,0,0,0,0,0,0.00207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.03771,0,0,0,0,0,0.52257,0,0.02313,0,0.12854,0,0,0,0,0,11.65813,0.72381,0.42928,0,1.56063,6.21002,0,0.01298,0,16.28247,2.02524,0,0,0,0,0,0,0.05412,7.00502,0,0,0,0,0.0016,0.00759,3.78276,0.02573,0.8505,23.35794,0.93582,0.83772,0.72036,0.72257,0.08266,0.02963,0,0.2693,4.97788,0.01195,1.09121,10.46894,3.34056,0,1.20917,0.0348,0,0,0,0,0,0.00352,0,0.03027,0.05225,0,0,0.3905,0.01613,0.00886,0,0,0,0.02759,0,0,0,0,0,0,0,0,0,0.02575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01123,0,0,0,0,0,0,0,0.00154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1.25343,0,0,0,0.12025,0,0,0.00038,0,0,16.11863,0.59552,5.93571,0,0.67694,4.27161,0,0,3.46174,0,8.00164,0,0,0,0,0,0,0.1161,2.00848,0,0,0,0,0,0,11.20878,0.15252,1.13295,0.04031,6.29806,0.40628,0.53607,1.89555,0.07127,0.35158,0,0.04538,7.83981,0,5.19031,20.74238,0,0,0,0.0094,0,0.04789,0.00513,0,0,0.0011,0,0.04686,0.10229,0,0,0.04444,0,0.08244,0,0,0,0.29796,0,0,0,0,0,0.00502,0,0,0,0.15802,0,0,0.7053,0,0,0,0.00533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.11836,0,0,0,0,0.00101,1.45716,0,0.02058,0,0.2953,0,0,0,0.01319,0,10.5492,1.69492,0.24811,0.06593,0.5224,2.14379,0,0,1.06088,0,3.45202,0,0,0,0,0,0,0.35557,4.89635,0,0,0,0,0,0.01285,6.93667,0.06565,1.58208,0.04058,2.7636,0.96589,0.56584,5.65029,0.23091,0.08357,0,0.11911,7.83532,0.00795,5.7061,28.82578,0,0,0.63206,0.01426,0,0,0,0.85144,0,3.22102,0.27922,0.54068,0.12188,0,0,0.01005,0.0324,0.03485,0.29402,0.08636,0,0.2307,0.10876,0,0,0,0,0,0,0,0,0.20222,0,0,4.0021,0,0,0,0.01341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291,0,0,0,0,0,0,0,0.01595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0,0.01506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1.59555,0,0.09223,0.00196,0,0,0.0662,0.05518,0,0,13.45864,0.32097,0,0.08929,0.44928,2.80342,0,0,0,0,5.59982,0.03086,0,0,0,0,0,0.14424,4.39495,0,0,0,0,0.06485,0,15.87699,0.1979,5.81719,0.02484,0.61483,1.08731,3.6053,0.61313,0.72946,0.04504,0,0.76278,0.50221,0.13591,29.3979,8.37509,0,0,1.43072,0.02682,0.00386,0,0,0,0.6783,0,0,0.06902,0.00131,0,0,0,0.0256,0,0,0.13406,0,0.12719,0.00301,0,0,0,0,0.48838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02125,0,0,0,0.0004,0,0,0,0,0,0,0.00458,0.00956,0,0,0,0.01706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233,0,0,0,0,0,0,0,0,0,0,0,0,0.00321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.53685,0,0,0,0,0,2.5966,0,0.02588,0,0.45447,0,0,0,0,0,16.21305,0.12167,2.07253,0.08456,1.29011,4.01589,0,0,0,1.88822,10.23212,0,0,0,0,0,0,0.33158,0.03409,0,0,0,0,0.00057,0.01786,10.04331,0.12346,2.47916,0,1.40475,1.71804,0.31737,4.53674,0.82684,0.04135,0.00314,0.15364,9.34624,0.01207,9.17486,9.12666,0,0,5.27035,0.02407,0.00356,0,0,0,2.92783,0,0,0.04224,0.01219,0,0,0.02565,0,0.01553,0.92497,0,0,0.43833,0.00268,0.00659,0,0,0,0.18042,0,0,0,0,0,0,0.83807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01567,0,0,0,0,0,0,0,0.03817,0,0,0.00352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.40645,0,0.00136,0,0.20106,0,0,0,0,0,12.32477,0.16259,0.08076,0.0006,0.43231,3.16045,0,0.03228,1.53304,38.91611,2.50257,0,0,0,0.00281,0,0,0.06577,0.04967,0,0,0,0,0.00132,0,14.34314,0.0804,1.20944,0,8.75241,0.63909,0.31881,2.27521,0.10892,0.06551,0,0.07069,4.3271,0.00283,0.53988,2.62682,0,0,0.02451,0.04058,0,0,0.0028,0,0,3.8023,0,0.03346,0.0319,0,0,0,0,0,0.37779,0.22631,0,0.00149,0.12416,0,0,0,0,0,0,0,0,0,0,0,0.08223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.26799,0,0,0,0.13108,0,0,0,0,0,31.65285,0.09789,0.0872,0.03973,1.14351,2.72725,0,0,0,27.7646,2.95148,0,0,0.24477,0,0,0,0.00094,0.04193,0,0,0,0,0.00071,0.00152,2.85916,0.00892,1.3552,0.01397,4.45835,0.52705,0.3836,1.91277,0.4541,0.02622,0,0.05373,2.28479,0.0039,5.93683,6.95925,0,0,0.14947,0.0143,0,0.04089,0,0,4.92402,0,0,0,0,0,0,0.02087,0,0.09647,0.25635,0,0,0.04666,0.00515,0,0,0,0,0.02406,0,0,0,0,0,0,0,0,0,0,0.01847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.26982,0,0.01136,0,0.11095,0,0,0,0,0,23.13998,0.23227,0.09845,0.0538,0.69418,7.67028,0,0,0,29.74944,4.6709,0,0,0,0,0,0,0.02011,0.02876,0,0,0,0,0.00204,0.02049,3.21093,0.00327,0.49217,0.01157,0.23765,0.36512,0.12093,10.98585,0.67263,0.02176,0,0.04436,1.04806,0.00094,2.45355,3.52451,0,0,0,0.01956,0,0,0,2.53613,4.17574,0,0.83789,0.01111,0.00084,0,0,0.33512,0.00356,0.30345,0,0,0,0.36383,0.15699,0,0,0,0,0.27674,0,0,0,0,0,0,0.97882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0052,0,0
0,1.14118,0,0,0,0,0,1.16496,0,0,0,0.09268,0,0,0,0.0006,0,7.81314,0.15536,0.70973,0.07674,0.86677,2.13658,0,0,0,0,1.40067,0.00278,0,0.02275,0,0,0,0.32259,4.44191,0,0,0,0,0,0.00282,16.91777,0.09814,1.10966,0.05403,18.81064,0.84717,0.94097,11.39168,0.09558,0.04392,0,0.08418,6.39349,0.0167,5.60949,8.63977,0,0,0.04016,0.00962,0,0,0.00231,0,0,5.47733,0,0.03739,0.99395,0,0,0,0.03068,0,0.78575,0,0,0.07712,0.00352,0,0,0,0,0,0,0,0,0.06131,0,0,1.06149,0,0,0,0,0,0,0,0,0,0,0.00409,0,0,0,0,0,0.0005,0,0,0,0,0,0,0,0,0,0,0,0.00555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.13161,0,0.00016,0,0.4503,0,0,0,0,0,20.9781,0.0554,1.13079,0,0.86001,4.37375,0.00676,0.01156,8.55053,35.50304,4.39936,0,0,0,0,0,0,0,0.12008,0,0,0,0,0.16853,0.00231,1.36187,0.01931,0.53002,0,0.28387,0.95925,2.13214,0.20738,1.22781,0.01509,0,0.03542,1.4358,0.23681,0.03594,0.91223,0.28236,0,0.06933,0.03456,0,0.0124,0,0,6.52379,0,0,0,0,0,0,0,0,0,4.50407,0,0,0,0.60053,0,0,0,0,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.2228,0,0.06207,0,0,0,0.05521,0,0.00152,0,45.07374,1.48096,0,0.14267,0.88796,2.75629,0,0,0,0.00736,6.45714,0,0,0.03449,0,0,0.00224,0.01961,1.43404,0,0,0,0.00942,0.03286,0.00968,6.11056,0.00711,0.7245,0,1.0265,0.47924,0.234,0.43333,0.77091,0.04884,0,0.06987,2.87198,0.02447,10.57849,0.70962,0,0,0.05423,0.03713,0,0.02513,0,0,0,13.37633,0.02865,0.00745,0.00056,0,0,0,0.00348,0,2.60525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226,0,0,0,0,0,0,0,0,0,0,0,0.01105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02197,0.00163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00745,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.0024,0.88248,0,0,0.00089,0.33583,0,0,0,0,0,16.64504,0.53346,1.05308,0.01478,0.34631,1.96072,0,0,0,0,2.113,0.00181,0,0,0,0,0.03095,0.58255,0.28068,0,0,0,0,0,0,20.85194,0.06736,1.22895,0.02682,10.76637,0.53341,0.99662,9.19798,0.06294,0.25666,0,0.06501,9.49728,0,5.2261,9.06502,0,0,0.46737,0.04563,0.00067,0.02999,0,0,0,5.09173,0,0.03465,0.10474,0,0,0,0,0.00135,0.08196,0.18446,0,0,0,0,0,0,0,0,0,0,0.00104,1.04676,0,0,0.17024,0.08699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.01347,0,0,0,0,0.00098,0.05361,0,0,0,0.02653,0,0,0,0,0,28.61287,0.09819,0.36013,0.11279,1.05609,5.25244,0,0,0,0,0.77553,0,0,0,0,0,0,0.02133,0.04673,0,0,0,0.09408,0,0.00938,7.9704,0.41053,2.69748,23.54314,0.52742,0.31702,0.91273,1.26085,0.24323,0.95407,0,0.10972,12.35514,0.0052,4.40918,6.77635,0,0,0.01636,0.04676,0,0.17548,0.00304,0,0,0,0,0.00956,0.07678,0,0,0.07641,0,0.13605,0,0,0,0.19496,0.19708,0,0,0,0,0,0,0,0,0.01954,0,0,0,0,0,0,0.00652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.5126,0,0,0,0.18489,0,0.00046,0,0.00336,0,53.2789,0.04898,0.58592,0.07195,0.56827,9.32135,0,0,0,0,1.7004,0,0,0,0,0,0,0.06429,0.18775,0,0,0,0,0.03748,0,17.72796,0.04331,0.87631,0.01251,0.50919,0.86658,0.67099,0.92426,0.19206,0.11843,0,0.02075,0.63577,0,0.47798,0.4177,0,0,0.26359,0.01701,0,0,0,0,0,7.74961,0,0,0.21056,0,0,0,0,0,1.46263,0,0,0.13238,0.00286,0,0,0,0,0.00773,0,0,0,0.03935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446,0,0,0,0,0,0,0,0.02332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02451,0,0,0,0.00162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.50281,0,0,0,0,0.01177,4.73721,0,0.00136,0,0.25382,0,0,0,0.00186,0,22.04864,1.36701,4.44131,0.07748,0.80394,0.83763,0,0,1.3742,0,5.02004,0,0,0,0,0,0,1.93101,0.00185,0,0,0,0,0,0,8.57256,0.07788,0.96815,5.3632,6.29857,0.3038,0.39356,1.03566,0.13834,0.22581,0,0.41357,13.11755,0.00656,1.91503,11.48145,0,0,0.00055,0.00262,0,0,0.00713,0,0,0,0,0.08074,2.03052,0,0,0,0.00424,0,0,0.00957,0,0.177,0,0,0,0,0,0.01483,0,0,0,1.89427,0,0,0,0,0,0,0.00787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.47304,0,0,0,0,0.00394,3.22523,0,0.01407,0,0.50072,0,0,0,0.00117,0,25.40226,0.10819,3.78051,0.02212,1.36577,3.83051,0.07542,0,0,0,9.65717,0,0,0.01476,0,0,0,2.54102,0.03735,0,0,0,0,0,0.01571,13.72957,0.12671,0.67828,2.19709,8.5007,1.64675,0.79303,3.26276,0.14097,0.15076,0,0.04891,3.09467,0.00431,6.37305,4.07315,0,0,0.29442,0.01233,0,0,0,0,0,2.49774,0,0.007,0.22822,0,0,0.05052,0,0.03955,0,0,0,0,0.01145,0,0,0,0,0.01969,0,0,0,0.05178,0,0,0.88347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.05577,0,0,0,0,0.00595,0.5907,0,0,0,0.22581,0,0,0,0.01873,0,13.1886,1.03355,1.65961,0.12408,1.84478,1.1432,0,0,0,4.34637,1.24705,0,0,0,0,0,0,0.32427,1.25882,0,0,0,0,0,0,6.00515,0.09493,1.52275,0.03425,1.81156,1.65816,2.8063,1.3286,0.20622,0.54769,0,0.17962,11.17185,0.00071,3.54169,12.19798,2.05549,0,1.80309,0.08466,0,0.00333,0,0,10.75285,0,0,0.06583,0.2036,0,0,0.01978,0.11144,0.03601,0.91248,0,0,0.07476,0.08986,0,0,0,0,0.29733,0,0,0,0.31407,0,0,11.99325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,2.83041,0,0.04237,0,0.71484,0,0,0,0.01768,0,3.10649,0.29771,0.93595,0,0.36116,1.55698,0,0,0,1.53302,6.57436,0,0,0,0,0,0,0.01493,0.08788,0,0,0,0,0,0.0025,3.05812,0.00204,1.26915,0.0476,3.02985,3.37423,0.1295,2.95136,0.10225,0.16216,0,0.22498,11.52421,0.00544,7.00792,16.34726,0,0,0.07355,0.0078,0,0,0,1.53732,0,25.58243,2.97775,2.03868,0.00243,0,0,0.00367,0.04623,0,0.09354,0,0,0.10057,0.1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317,0.00695,0,0,0,0.00684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448,0.01636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922,0,0,0,0,0,0,0,0,0.00823,0,0,0
